distance_m,x_m,y_m,curvature_per_m
334.88452431812715,-98.98063929688007,-284.4133134828806,-0.06217561835307609
335.8841796145992,-98.99549754759668,-285.41274551565067,-0.07284341431851853
336.8838349110712,-99.07833605311137,-286.40881092184077,-0.06957426317818106
337.8834902075432,-99.23207015996812,-287.3964383750345,-0.06389055092079986
338.88314550401526,-99.45122348161767,-288.3716643500253,-0.061037825073616596
339.88280080048725,-99.73070827050049,-289.33135329532763,-0.06063366316049435
340.8824560969593,-100.06803812388527,-290.27227061286715,-0.05763008508399695
341.8821113934313,-100.4606010195176,-291.1915242691014,-0.04866332061487486
342.8817666899033,-100.90167421946997,-292.0885403323103,-0.03359446745286
343.88142198637536,-101.37935223654931,-292.96664736874936,-0.01695789299191336
344.88107728284734,-101.87907922826865,-293.83242367644937,-0.0005932852104525965
345.8807325793194,-102.38636665404287,-294.69380067801694,0.015703851892607517
346.8803878757914,-102.8871352601847,-295.5589766673506,0.030853574145363435
347.8800431722634,-103.36753545375478,-296.4356055928717,0.042971149625044044
348.87969846873546,-103.81514014167428,-297.3294020073812,0.04918917340041337
349.87935376520744,-104.22090155634855,-298.2429404568465,0.05015633442562422
350.8790090616795,-104.58062095026948,-299.17556886657235,0.046883802138303524
351.8786643581515,-104.89466036302959,-300.12456169863805,0.043194623002665834
352.8783196546235,-105.16568264191481,-301.08673132803796,0.0420852507987889
353.87797495109555,-105.3956072479381,-302.05954298903185,0.0438894628796681
354.8776302475676,-105.5836414437959,-303.0413075931286,0.04617392724920854
355.8772855440396,-105.72720649404575,-304.0305480263482,0.04576008023702454
356.8769408405116,-105.8250041871612,-305.0253565087178,0.04116789657052501
357.87659613698366,-105.87937958595829,-306.02348906657096,0.034593923578925004
358.87625143345565,-105.89593562148237,-307.02297686460014,0.029608657447017638
359.8759067299277,-105.88047525685435,-308.02248882869674,0.02995471342626893
360.8755620263997,-105.83545469469789,-309.02110470913595,0.03756015750842418
361.8752173228717,-105.75716450828365,-310.01764801734066,0.05338274458873015
362.87487261934376,-105.63410586749809,-311.0096115449952,0.07415351133885813
363.87452791581575,-105.44817969629037,-311.9916466415283,0.09070465897868134
364.8741832122878,-105.18163569300575,-312.9548366050247,0.09875720037111857
365.87383850875983,-104.82492103454308,-313.8883423117866,0.1042932949587071
366.8734938052318,-104.37557523427458,-314.7809183005866,0.10716647974678746
367.87314910170386,-103.8344587302005,-315.621015617689,0.09255922451189497
368.8728043981759,-103.21174764174408,-316.40267769775306,0.058233278907888174
369.8724596946479,-102.53166354731616,-317.13519485136396,0.02166255942850847
370.87211499111993,-101.8230348025312,-317.84026693499294,-0.009298081007663599
371.8717702875919,-101.11026946029439,-318.54117424731555,-0.034556960040317546
372.87142558406396,-100.41324583312932,-319.257688033816,-0.0561652635512109
373.871080880536,-99.74954442809906,-320.0050846646044,-0.08074500919285771
374.870736177008,-99.13824952188467,-320.79577285549544,-0.11578762601011743
375.87039147348,-98.60727704552633,-321.6422247057247,-0.15366105303158253
376.87004676995207,-98.1952527721036,-322.5521756860573,-0.17246501738528597
377.86970206642405,-97.93787564843261,-323.5171587859268,-0.154753696077689
378.8693573628961,-97.84283411842375,-324.51156312095833,-0.11130850262205323
379.8690126593681,-97.88101325373376,-325.51013881796734,-0.06616524909336803
380.8686679558401,-98.00720062049791,-326.50167784803523,-0.03045088194998111
381.86832325231217,-98.18063107089812,-327.48615225890524,-0.0039533657460840334
382.86797854878415,-98.37068947645817,-328.4675736217106,0.012363105409087078
383.8676338452562,-98.55634321492246,-329.4498343659342,0.01951940059653713
384.86728914172824,-98.72587204687443,-330.4350008148384,0.015549084719610001
385.8669444382002,-98.87766823600414,-331.42305777345246,0.0042073707058005545
386.86659973467226,-99.01946356260338,-332.4126053395762,-0.008182040245768931
387.8662550311443,-99.16344200157945,-333.40183640635246,-0.013363280604453694
