time_s,mf4_time_s,gps_speed_mps,gps_latitude_deg,gps_longitude_deg,gps_distance_trip_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,angular_rate_x_degps,angular_rate_y_degps,angular_rate_z_degps,motor_rpm,torque_command_nm,torque_feedback_nm,apps_percent,brake_pressure_psi,battery_power_kw,battery_voltage_v,battery_current_a,battery_soc_percent
607.465251,640.2538549999999,15.285,42.06498500042425,-84.23803999983333,2546.7427381072616,7.999617959080608,11.615831017934573,8.748853877241821,10.74312326345093,1.2446514271285005,22.74847183632243,2760.0,105.0,104.41333333338628,79.10000000000001,0.0,31.687525515210513,415.9595282888229,76.62885756676498,89.3
607.6632510000001,640.451855,16.28,42.06501300045454,-84.23802899986363,2550.142394707607,7.8733463771773495,8.6117710174188,8.367972103003737,8.466927543546998,-0.49586594294337477,22.217754354958323,2854.805000000078,105.0,106.9141666668884,79.60000000000001,0.0,32.6073097345135,414.983410648836,79.1738513379594,89.27
607.861251,640.649855,17.41,42.065043000500005,-84.2380199999091,2553.54205130795,7.37194444444412,4.611249999998541,6.264895833334914,-1.4786111111088414,0.7393055555544207,12.475555555552962,2967.175862068995,103.0,99.19448275860317,77.80000000000001,0.0,33.25643988124702,414.3526274752475,80.9945227722771,89.24
608.059251,640.847855,18.467,42.065076000497996,-84.23801399990947,2556.9417079082928,6.3593836565080455,0.13299861495929394,11.114335180054274,5.498476454293468,-2.73247922437488,4.522091412744716,2686.880000000923,0.0,-29.9869090909049,0.2,0.0,10.598999999996463,417.0075306395639,25.996841348521237,89.21000000000001
608.258051,641.046655,18.553,42.065109000502034,-84.23800799992394,2560.351884365068,1.2391744745505018,2.740257027095452,7.642320840719197,4.994587237275251,2.989174474550502,11.737009369460603,2822.0,0.0,-1.951904761903559,0.7000000000000001,42.0,-2.903957697983034,420.62379619377214,-6.970522862823663,89.21000000000001
608.455251,641.2438549999999,18.193,42.065142000484826,-84.2380029999394,2563.734559305786,-1.2557306137908923,0.5122253094205703,11.617741222531537,3.7614612275817847,0.4984718363224287,8.78132735539021,2636.940000000022,0.0,0.6599999999779124,4.3,87.0,-0.5086935166995811,423.6241440652819,-1.2181483679532836,89.22
608.653251,641.4418549999999,17.428,42.065174000393625,-84.237999,2567.130957065737,-3.125,4.506202651514564,9.257443181817477,7.537215909087385,-0.01405934343301196,19.07939393938642,2470.3983333333454,0.0,-1.0178333333486873,5.7,72.0,-0.17909172482553787,425.21184035608303,-0.4428101828967087,89.22
608.851401,641.640005,16.203,42.0652000002881,-84.23799899963609,2570.5299278542952,-3.1021306818177834,6.404476010101523,11.48881944444425,18.759147727272886,-4.244917929292841,43.03455808080868,2379.9536585365727,7.0,8.995365853657248,6.300000000000001,0.0,1.4467820069206037,426.236568907563,3.4173808110788717,89.22
609.04925,641.837854,14.575000000000001,42.06521900025251,-84.23797500009091,2573.923735432117,2.505367424242869,13.620045454545044,8.749587121212087,20.97522727272522,-2.998348484848348,51.474401515149395,2488.0,37.0,44.80266666669986,29.0,0.0,7.30682123893944,426.1095757785466,17.26944652087826,89.21000000000001
609.24725,642.035854,14.268,42.06524400024243,-84.23798400012122,2576.73726551846,4.108071969695577,12.088666666663677,8.629954545454954,13.440545454540564,-2.477704545452711,43.61705303029209,2244.189333333421,3.9000000000000004,-3.8810666666578952,3.3000000000000003,14.0,6.568443392506261,425.81034527147085,15.602530439072783,89.2
